,2INVE.MC,ACWI.PA,AEEM.PA,AGED.L,AUCO.AS,AUT.PA,BNK.PA,BNKE.PA,BRE.PA,BSX.PA,BX4.PA,BXX.PA,C50.PA,C5E.PA,CAC.PA,CEUG.F,CMU.PA,CPJ1.L,CS1.PA,CST.PA,CSUKX.SW,CU1.PA,DBPD.DE,DBPG.DE,DBX1.DE,DBXA.DE,DBXD.DE,DBXX.DE,DJE.PA,DRDR.L,DSD.PA,DX2G.DE,DX2J.DE,DX2Z.DE,DXET.DE,DXS3.DE,DXS7.DE,DXSB.DE,DXSC.DE,DXSH.DE,DXSK.DE,DXSN.DE,DXSP.DE,EL4A.DE,EL4B.DE,EMBE.L,EMIM.L,ERO.PA,EUDV.SW,EUE.L,EUN1.DE,EXFN.SW,EXH1.DE,EXH5.DE,EXH9.DE,EXS1.DE,EXS3.DE,EXSA.DE,EXSB.SW,EXSH.DE,EXV1.DE,EXV2.DE,EXV5.DE,EXV6.DE,EXV8.DE,EXW1.DE,EXX1.DE,EXXT.DE,FIN.PA,FOO.PA,FTAL.L,GBRE.SW,GRE.PA,GWT.PA,GXLC.L,HLT.PA,HMWO.L,HSI.PA,HUKX.L,IAUP.SW,IBEXA.MC,IDVY.AS,IE15.L,IEMB.L,IEML.SW,IGSG.L,IHYU.L,IJPA.AS,IJPE.L,IMEA.SW,IMEU.AS,IND.PA,INFR.L,INS.PA,IOGP.L,ISF.L,ISPA.DE,ISPY.SW,ITWN.SW,IUAG.L,IUKP.L,IUSA.L,IUSP.AS,IWDA.L,IWDP.L,JPN.PA,JPNH.PA,L100.L,LQDA.L,LQDE.L,LVC.PA,LVE.PA,LYPS.DE,LYPU.DE,LYXIB.MC,LYY7.DE,LYY8.DE,MAA.PA,MDA.PA,MDAXEX.SW,MFE.PA,MIDD.L,MMS.PA,MTX1.PA,MVEU.SW,MWO.PA,NRJ.PA,OIL.PA,PAXJ.PA,PHG.PA,PVX.PA,RBOT.L,RTA.PA,SC0D.DE,SC0E.DE,SEL.PA,SEML.L,SGQI.PA,SHC.PA,SJNK.SW,SJPA.L,SLXX.L,SPLV.SW,SPXS.L,STZ.PA,SWDA.L,TNO.PA,TPXH.PA,TRV.PA,UEFD.DE,UIM3.DE,UIM4.DE,UKDV.L,USA.PA,VERX.AS,VEUR.AS,VMID.L,VUKE.L,VUSA.L,WAT.PA,WLD.PA,XD5E.DE,XDDX.DE,XDER.L,XDUK.DE,XDWD.DE,XDWH.DE,XESC.L,XESX.L,XFVT.SW,XMCH.SW,XMEM.L,XMWD.L,XS2D.L,XSMI.SW,XSPD.L,XSPU.L,XSSX.L,XSX6.L,XUKS.L,XUKX.L
2INVE.MC,1.0,-0.7985554735278615,-0.661164631528592,0.008784143467928225,0.49473719389775844,-0.9011487231074504,-0.4455120816417353,0.2514080480116681,-0.2729169435863809,0.9576938493390574,0.9641318901316349,0.972482956109251,-0.8987924110562313,-0.8947783717557198,-0.8820116379564052,-0.582627472239064,-0.9488021210103313,-0.11931877394828269,-0.799542590206764,-0.8661989456894611,-0.9615935222618,-0.8658474560774162,0.9484200489901475,-0.7393904835336842,-0.6533742506236495,-0.8999886970268922,-0.9007267490484071,-0.5259693819750757,-0.7839153451793995,-0.03548093099465882,0.9485804072189596,-0.8773025262186411,-0.8724934413881312,-0.7644508364086929,-0.8980926226677451,0.9103740061099503,-0.6627417414325038,-0.7813242023698956,-0.2731800977558024,-0.7721093105121501,-0.8460884298027619,0.9480196316949268,0.958528403254619,-0.9016963409264802,-0.8907040719695315,0.3906930628422664,-0.1100888485761408,-0.8989149028511099,-0.8177295009444744,-0.8430028651669498,-0.8622503885505637,-0.8873553741771449,0.2687763489230307,-0.9149181960210341,-0.579344669449402,-0.9008882871610794,-0.8784242254091411,-0.9104526644734608,-0.842137809889367,-0.7065234140491852,-0.0687245588038036,0.0042553744064682975,-0.7503248967488639,0.10527703220624411,-0.8762796155383649,-0.8867552444771186,-0.024942153691572596,-0.6816926013031103,-0.7338389576217798,-0.8460445057930597,-0.811732781474543,-0.45409401355316437,0.4823645973666255,-0.8573432305930603,-0.5197690436697692,-0.8569407267624578,-0.2945999848453947,-0.5405929376522269,-0.7113391312112184,-0.2786233543199648,-0.5595411765144722,-0.706932727686714,-0.46261291945394345,0.07467015262675256,0.8766101116951605,-0.30385271668152014,-0.5059089665141666,-0.8277431822705668,-0.901561499181501,-0.8972432617188488,-0.9069408493265996,-0.877962031622139,-0.03176855682152422,-0.8738931342513585,0.398892848149237,-0.6901580463901764,-0.7770784830311378,-0.7033711368542168,-0.56899213188894,-0.5384742719884191,-0.8243359106306735,-0.38019460013546347,-0.7386773559072816,-0.35164988564911465,-0.06692057949477752,-0.8396319783645906,-0.7595183908859588,-0.8421776211109971,-0.2292324404207875,0.3727230064592787,-0.8179561486789779,-0.8595062397045535,-0.7950004985598588,-0.5784939644700942,-0.4166225919065619,-0.9013573212923409,-0.8661383095816345,-0.8210823964220587,-0.8647605816600415,-0.894937719353658,-0.9035428248367434,-0.9098499894288063,-0.8804997434385394,,-0.9095954324928258,-0.7773159620955766,-0.5673933883460399,-0.43776616852245176,-0.8076399256249516,-0.7953993638339888,-0.8641743220058126,-0.09362914156033675,-0.6704062388964057,-0.8983767664526304,-0.8988729616233782,-0.623320132009498,0.7867186378225466,-0.6046301792798817,0.9460709189749431,0.34899871279621514,-0.2986269527564777,-0.7702866915497738,-0.791557912413058,-0.17152398249372308,-0.8545583874941292,-0.3530281688766592,-0.7726623895146338,-0.82502948635672,-0.8016152258486796,-0.8705291067959147,-0.5070482353094727,-0.9052471801598977,-0.32166343566123135,-0.7898911320796839,-0.8622383023529725,-0.7843976557309047,-0.7975630029189925,-0.47444017767152724,-0.7077510082600547,-0.8315447447330792,-0.8333428468165104,-0.8929254209921003,-0.813393920058859,-0.8470909944270841,-0.781322930292272,-0.848801739262885,-0.5332042586555436,-0.8345913267213247,-0.8368681833992851,-0.55924571921979,-0.6611713946919487,-0.03926680376533264,-0.7851406452174436,-0.7263614064675317,-0.8669646193731538,0.7980301245519424,-0.40941316897379,0.9498084640927213,-0.8364186437299986,0.9159032307068303,-0.7230294198339934
ACWI.PA,-0.7985554735278615,1.0,0.9282030855125382,-0.5368108580081884,0.0006411122728561879,0.7130945406455013,0.02416790572318635,-0.5451249696168781,0.644776396271461,-0.9278179352425068,-0.8505910847566324,-0.8473770945446382,0.9461734595386548,0.9497848408720766,0.905394853991773,0.7506497285720318,0.7628615594782134,0.2519452571393075,0.5520132359358753,0.9330368795784701,0.9047316608270191,0.7812182821077335,-0.8315265496977667,0.9881072166475309,0.9197582473092564,0.9552997459813776,0.9268999926034076,0.5037880510471789,0.990691543843236,-0.4686992724432397,-0.8335263992969825,0.9166515153624546,0.966591186813194,0.6611198421428108,0.9474964932006733,-0.930870842034785,0.8512228423990604,0.6898306334177442,0.6442777533433213,0.9853997580005859,0.9572670005957341,-0.9175247181719008,-0.9263678589387329,0.9191356366500854,0.8027009139514543,-0.6166045841094374,0.13186963954494643,0.9579110087622383,0.6049831294066526,0.8849104879067565,0.7451495115939191,0.8903943675286192,-0.4327089870362132,0.8248074559300003,0.7195192879038566,0.9188531654092611,0.9640539343158687,0.8406633897115532,0.8311301183178749,0.6145374187393589,-0.38813779340620963,-0.42185573804646226,0.4962796721445969,0.22922640400104133,0.9524432276696762,0.7990415812559937,-0.41164943849003505,0.960136733321025,0.977199607414304,0.9568836581835558,0.9017779672517967,0.35252005185574675,-0.6617181884326169,0.9782504620744447,0.9076689762926395,0.9464719070095204,0.09424787197439286,0.099318061438882,0.5518002674756128,0.6130218622325898,0.2239522405645871,0.5301051027495097,0.6491931219961472,-0.30954754198518347,-0.8857634947256612,0.11719441886406082,0.6631987125010699,0.9809104697880594,0.9023464339871828,0.8910719498120842,0.8464022270540605,0.9624785388781569,0.10056304330153847,0.5314007444219345,-0.681314668041335,0.7894830505497445,0.6812041382164253,0.9619265876560096,0.8547713378916119,0.7852040116539991,0.5598516836065229,0.22063349066659682,0.7021174620991465,0.1741862954243402,0.12658730010132274,0.9524571643578745,0.7251200057313276,0.9010291984869726,0.8444984331644287,-0.683157763351148,0.9258792030979707,0.8522327393803496,0.9971039046351555,0.5690768489934446,0.03263998578359475,0.9250604379965521,0.8312913259461389,0.9382233074952585,0.534437587038506,0.9234781546886428,0.8447210895494155,0.8648857680451293,0.9286816758782701,,0.9191778484941121,0.6883545143910528,0.8898003949665096,0.42649428519860677,0.6165379940486876,0.9662891337626413,0.9764136489678134,-0.4242933857940974,0.9541127986245498,0.9459660674190832,0.9573793485712887,0.4553992406234438,-0.7206350292175624,0.39087623916530007,-0.934686662614421,-0.5000698321957381,0.10688405824815507,0.9288059528382835,0.9775928842714761,-0.12312199574482831,0.6678837145486648,0.178160179320536,0.9857081191731112,0.7221163003910552,0.43698511667822265,0.9331560352128452,0.15678605037455465,0.8727816465734523,-0.14953346556991487,0.9969953076164567,0.790663649307558,0.6916457927248464,0.5849449939220525,0.30045791243420233,0.9809527110563122,0.9790002809708355,0.9973481609254807,0.8507308977314891,0.711784764691025,0.9551115844221655,0.815358235889767,0.9989209724682376,0.9202721981446044,0.9520784265449137,0.8751028689954985,0.7137557980997888,0.9200348350522404,0.08216884877655119,0.9768800335713018,0.9742325720983723,0.9317299107831253,-0.8878078366050373,0.27075500692187654,-0.8941096126742422,0.9665325134915501,-0.9358851907071377,0.557537904507793
AEEM.PA,-0.661164631528592,0.9282030855125382,1.0,-0.36087337990555324,0.004340348687579766,0.8085018751567662,0.03481386434503824,-0.3106800670199587,0.7106219835287299,-0.7990083160828699,-0.7023819598417623,-0.7020435958774037,0.8765205367529906,0.8563823329955637,0.8528796795722745,0.45032741714281327,0.8244269304135186,0.21399087103459696,0.526941044070104,0.8515467231226315,0.8781704286047225,0.7052904903388236,-0.6826000647994782,0.9283320510315146,0.9992356496727091,0.8671390899476369,0.8602275471113205,0.4786067880451557,0.9010938271502663,-0.30666135544045464,-0.6866694904089897,0.8573432422765914,0.8833592519641592,0.6899787964207063,0.8781089171953564,-0.8067679863783026,0.8112410361625393,0.6552253660089591,0.7169456249564401,0.9247849882428771,0.8181106419684356,-0.7850817425759714,-0.7965397909593286,0.8555446268221951,0.7593774637322991,-0.44570921335128333,0.09361320961289421,0.8697174303001247,0.5363621392250089,0.8640460817455328,0.6946490210656749,0.9100027635125398,-0.28739641873562044,0.7268532861790166,0.6205508857365959,0.8563330110886537,0.8736802449125401,0.7695586484471532,0.8285935916590804,0.5750298198491689,-0.36176934759739665,-0.5018652863836199,0.5014022263684832,0.2974810996370051,0.8732462692237325,0.7548365467251962,-0.39613538894238065,0.8946308749737482,0.8768949054875179,0.8200713246343843,0.8550393548022577,0.31290739244488397,-0.4351703962118407,0.901578634683159,0.8146304246431014,0.7901840825490719,0.10648014434857996,0.2626748229573963,0.594916298181936,0.565648993661004,0.21170062061954537,0.502530718888642,0.6687995373048129,-0.2719350010581309,-0.6882876853516017,0.12499649630273904,0.6583209104251173,0.8981760572328834,0.8209449044031019,0.813041837386693,0.7832215507838843,0.9390404151171605,0.11382299738653412,0.5481778349901254,-0.581726529141102,0.842470290622196,0.6458804610909578,0.8481039195320684,0.9063653953501141,0.6852305558408198,0.44920843017829953,0.22245698318981288,0.5774412757390879,0.18155391070137272,0.13640124036370654,0.874727024078191,0.7844892906763383,0.8518486943736288,0.574806476710094,-0.6619584319056274,0.8840462352337911,0.8172781285132075,0.8960442757682194,0.6896428573955421,-0.00720587915996207,0.8589322784020258,0.8053097265180914,0.757740267236857,0.592200198018058,0.8393212632431715,0.7974690510750861,0.7866411477946829,0.8691407933433373,,0.8211681916595579,0.5852797428972388,0.8697234438201162,0.5210685458490695,0.7416159757487201,0.8759391053945985,0.8993162527787847,-0.25728396422419664,0.9031556545167446,0.8772686342359631,0.8699249102749771,0.4259909027455736,-0.5065618927756017,0.31941216214756435,-0.8038118118286811,-0.3636833298664503,0.11929607697162653,0.8437611323012184,0.8761537052543826,-0.05667658618009768,0.643096071482016,0.18579302319477403,0.9254329574569231,0.8402683433924174,0.5121910355634482,0.8670221125088097,0.21680474651653348,0.8234361454133259,-0.18420745714320683,0.899802433683445,0.8603823857690203,0.7505056863489848,0.70133756793793,0.38737134137060864,0.9039991985533852,0.8698420044721313,0.9028800440440029,0.8379277474464687,0.7420063048881551,0.85987088236879,0.7246387642025489,0.8966360230642871,0.695065356175331,0.9119503464621924,0.842722634783785,0.6657098041051677,0.962905232860102,0.08614690423323851,0.92789858150742,0.9354680303067014,0.8286095661873907,-0.7687563052807526,0.26835202730678376,-0.7514598730874276,0.9120833868873489,-0.8226293464055103,0.5821829331982422
AGED.L,0.008784143467928225,-0.5368108580081884,-0.36087337990555324,1.0,-0.7950428665288557,0.3088912966469612,0.7971717012824993,0.7394559966182075,-0.21042827391065339,0.4804938030624151,0.4526269644221986,0.5097695157356508,-0.07987780329360795,-0.15882666846984175,0.23898577438128324,-0.6093425720603437,0.07740456045175513,-0.7171584552726434,0.7606397186627205,-0.03725426314656026,0.90790688506371,0.6755930147391279,0.5357937203206313,-0.5093369751765812,-0.3569831866918728,-0.07823592313674586,-0.06268110692711479,0.8681562495770405,-0.3637984866036412,0.9840421831952549,0.5482641381895049,0.31741715383671903,-0.18196783655384938,0.4930969104291124,-0.08353718583852898,0.5996715022514169,0.060754025106557114,0.7555464060137014,-0.21135604821308718,-0.6373623857693753,-0.1479744310427356,0.5067475128282858,0.46739853753175087,-0.044360840706542636,0.280625097873589,0.516030356045399,0.3531096230726522,-0.09185648760382033,0.756028491117142,0.18793204560720603,0.30978532535781483,-0.1317338144262749,0.8942655598103695,0.5418313645244449,-0.6213347428172806,-0.04419699678364424,-0.2614652992012651,0.20638700328189338,0.32500038699878553,0.665823877268318,0.7851878503715667,0.6691836090697053,0.5634787944825056,0.0767934297942802,-0.17762672739361512,0.2619808842678416,0.7383602929443497,-0.7820791277921468,-0.35310763664333,-0.14011607457904596,0.4713301352386117,0.8352348617191966,0.5831669770124166,-0.38308034488535103,-0.6886473522961107,-0.6818721521541176,0.9922012925283807,0.7223941099164105,0.8695406101231998,-0.7933940881357056,0.8235774986112497,0.8654353526545099,-0.25092580898442335,0.9872956049977947,0.8109611689242339,0.9904028602554594,0.3923403871607131,-0.37255298599514375,-0.1364526621054293,0.13135412781800768,0.2942057844480283,-0.08953375372219864,-0.6500750452217974,0.5839067442072747,0.9641310656657743,0.5641740757840645,0.726644056429013,-0.6323872691906275,-0.6810329623433784,-0.5354999721508514,0.7590896865645919,0.9849826498184491,0.6174635293810463,0.9927461884055219,-0.43948471378009746,-0.09615979944721226,0.14431024500852327,0.5474031891099358,-0.7928569954679612,0.9881145988667563,0.24176602309381603,0.26069393037268956,-0.5981114010201155,0.3437526118749319,0.810917878431583,-0.05538004791630365,0.2953378449786377,-0.6611282183542474,0.5979214355842972,-0.05145259961800872,0.3119332913190207,0.47853963415264283,0.0840044939081937,,-0.05553990876690801,0.693298819128714,-0.772189696914934,0.779598208018597,0.46748582161782826,-0.21311649633703628,-0.20836288774886355,0.9854061163769509,-0.4653775334397137,-0.07735152626336234,-0.08965060428210615,0.7216130948055348,0.641907489284442,0.7647659326667304,0.4197587327938341,0.8638199694224353,0.9952228711082604,-0.6402289181534724,-0.4338258684143473,0.9840789244770147,0.701854001340671,0.9885017137836953,-0.6345609991654919,-0.051371659024874575,0.6679578908114511,0.04190716059915995,0.827454258661867,0.26899185172614687,0.7101112214544386,-0.6207953436640943,-0.06385834710865664,0.29905038463363226,0.512051526220963,0.874453549884539,-0.6315096391044991,-0.5711484394368967,-0.5091130406172685,0.31974709690105213,0.3194215753098232,0.062197146473716935,0.5631590518212918,-0.5521768850539391,-0.6931291935809919,-0.16161274265522246,0.20462464448667164,0.1799207121975057,-0.5159753375832491,-0.09591140054274881,-0.558068186058915,-0.5226856057231488,-0.5376044903969168,0.9358749452588829,0.9838339561693615,0.4242945844689324,-0.24789759944683232,-0.061068881086212515,0.9026047210243827
AUCO.AS,0.49473719389775844,0.0006411122728561879,0.004340348687579766,-0.7950428665288557,1.0,-0.17319687021961228,-0.40200042097154376,-0.7679331503964719,0.3682412807158603,0.4094807146578625,0.3552438884788649,0.356912070287822,-0.39473240345976696,-0.47953461543606113,-0.39472130176178677,0.43901589131870067,0.20418847585346656,0.16459401566205914,-0.5061703265157076,0.3285659718347888,-0.27154555249210177,-0.5252432319005405,0.6512183432292663,-0.20596949651528262,-0.08272681956865681,-0.42336968021150245,-0.4262936025657515,-0.32882812843148057,-0.29494999206361466,-0.7915153580399722,0.6487371252949057,-0.43375372311055943,-0.3890408315526808,-0.48603995688080576,-0.39330305545110955,0.3157540795626907,0.13010787539550359,-0.4712425428355656,0.34766481450367154,-0.22712714898007594,-0.3836165296387722,0.3947507797942946,0.4131648756101952,-0.4285934056026848,-0.43418911582045433,-0.42643073740623344,-0.06130638222727556,-0.41555931898584314,-0.43652353301363234,-0.2528200945955405,-0.6028319306666371,0.47526472579461926,-0.09048100848964744,-0.5656848982689482,0.1633399968335545,-0.42776898034634214,-0.3996982763413999,-0.48254657913775234,-0.4518528390713622,-0.34903613430675184,-0.1777557811252569,-0.3793205948066586,-0.6197811572648562,0.5328968758932191,-0.3364447576269614,-0.43150919528493237,0.05554325992038356,-0.1426442534169748,0.5362915447610879,-0.38236730541129343,-0.009767235520641845,-0.12462577658936162,0.33004756448326494,-0.35409651324880675,0.7827660213427845,-0.39090296836980265,-0.4942606976435814,-0.7093987505135017,-0.6065190322678055,0.963677755416802,-0.6408148362959367,-0.40835364738576646,0.06289831639851443,-0.31568896346858266,0.3004562811751236,-0.47361496372302647,0.12353783998535363,-0.35927427706621484,-0.4970717790332837,-0.5790406306455914,-0.4807822124325427,0.28681041691355674,0.008364003481097424,-0.30958417969336544,-0.34371364399483467,-0.2784483644529319,-0.5977361406985552,0.6187770530910105,0.01158122230858067,0.28789324131822674,-0.6580577781941698,-0.5132025878657617,-0.45794074081789793,-0.5254861682193335,-0.033254278810878224,-0.37421733794276574,0.18962701149110117,-0.40056140402012885,0.9439829503256645,-0.22900282018109788,-0.3432945616287974,-0.39989373895096453,-0.2774452099295565,-0.38977111703122697,-0.2084356855563539,-0.42885634553848184,-0.533247632581372,-0.41998328329540374,-0.37605906208839013,-0.4617390952119797,-0.45444534233866485,-0.48420392636911264,-0.39076143832547605,,0.341570825736035,-0.5963476048994653,0.18028762428948159,-0.35240475307567276,0.1420994388992079,0.4485547432292179,-0.3642550112345067,-0.7492863099594554,0.5290648851199486,-0.4243634258542149,-0.45651886538220515,-0.3556431287944576,0.4122172378281009,-0.21428370929457552,0.4085459661882201,-0.6222358629773477,-0.4919955575901938,-0.23561523145085922,0.6053800809431917,-0.4362986053041893,-0.5773852565040397,-0.52495310026776,-0.2243062552551951,0.11491735349664707,-0.47061667757968767,-0.1861837985108683,-0.5294771294867235,-0.44174575297783947,-0.6530017197597344,-0.277975085472751,0.351324364302134,0.2147440757487196,0.0893904199724163,-0.35658447285179096,0.3947430770176238,-0.3236214526367848,-0.32291376794218485,0.20975071234934048,0.11910959512782494,-0.3705984224157154,0.28887451882267146,0.7254100307446346,0.7241844578003487,-0.2685814071561353,-0.2500991097829882,0.22768311079659964,-0.020840130872422823,0.04352072426997284,-0.2649692191753174,-0.19813356359450762,-0.3867377270248288,0.2446437581871192,-0.5093313509728375,0.4103440299988308,-0.3257655371083143,0.3458227596394335,-0.5202887120973826
AUT.PA,-0.9011487231074504,0.7130945406455013,0.8085018751567662,0.3088912966469612,-0.17319687021961228,1.0,0.6353453447930736,0.7008206656587759,0.8841280195293081,-0.6865964400363724,-0.6879502696383644,-0.5972188988296132,0.8610326392470585,0.7469003592287862,0.8671506539854535,,0.8915684782994965,,0.6480842645003878,0.7819665142897103,0.8909275105005333,0.6275997684871782,-0.5086933394158099,0.7116924908644503,0.8020146341714333,0.8660340421062436,0.8041870225120494,0.5557423421533838,0.807745098494768,0.317544034292479,-0.5005732344928963,0.8337980685393783,0.8622787635408052,0.7664286018151296,0.8611139364971713,-0.4067405078329284,0.8718681061662247,0.712402924224515,0.8825174450274074,0.4702505381359836,0.5399139569174587,-0.584231843939238,-0.6962588330509735,0.8059454308503171,0.8750138753143518,0.5947774714578605,0.1600509833805301,0.8649247599441093,0.6431990197772491,0.8334420350424158,0.7237264139036224,0.9024266324917519,0.49853710675261004,0.7328049967635899,0.4172040002039589,0.8057948750704178,0.787845867861672,0.8778627923783319,0.9417159636651041,0.7361784831975694,0.6010814710018171,0.4905407267951373,0.9896598589059863,0.9058396846309934,0.8086253800153428,0.8677519866976374,0.6589658403702421,0.24780348999164067,0.6136404054958986,0.5387325902080714,0.772692539935184,0.49585097958354224,0.6218115993754235,0.7487977802062784,0.41284097179384066,-0.04105315439729001,0.3192526190205638,0.5558860204029344,0.57816293882602,-0.14694156547651155,0.5382991073509327,0.6401413803887476,0.027361157853561007,0.2988972392702811,0.41122647910960586,0.3200805019257622,0.16977923720503516,0.7419614485185334,0.8218579921785193,0.9300048214180758,0.8673634132763508,0.8420818731223926,,0.80907382501836,0.3045540052770458,0.770163530568359,0.7453697418232466,0.5249308937793571,0.5118706638966342,-0.6861861580016043,0.5553095474443148,0.31954544882763997,0.465057920044352,0.3086608479156109,,0.8218595753209691,0.8877992175303763,0.6915590793612452,0.06390077330346151,0.29951773127754183,0.78840072415458,0.8185768730972561,0.5920100691972564,0.9054936869862559,0.5988452439830921,0.8056285972302318,0.8469393487483498,-0.1517500029227783,0.8624954198097845,0.8748545147756275,0.9050945558154426,0.8805161794031532,0.91845483337519,,0.8157876046111396,0.4443482758884661,0.3978181386980539,0.5727471709004035,0.8463944992142542,0.7010956487654866,0.8392260524540155,0.3153780092889375,0.6248628434490802,0.8611648196838996,0.8662509570801109,0.7096863405947024,0.15674371732599335,0.4420023546805347,-0.7776869259126411,0.4338039011238134,0.3216158378233198,0.23836420848531814,0.7011137581039957,0.30860715758880497,0.7616377294133175,0.320133991615923,0.4728162769167876,0.8419638257497422,0.8260019727744451,0.9137592037539144,0.6026940963342672,0.9033286473958961,0.47507226119855783,0.5779653011537537,0.8672944172417341,0.8737606627116832,0.8783567551675383,0.5859838110134513,0.470959820709812,0.6474385008909213,0.724212160155396,0.8907458214981767,0.8686804795138854,0.6481221072239999,0.6954210059257272,0.6714898138577956,0.14344891643061786,0.8040684446435931,0.8441261239187344,0.8570126777490877,0.4946081450240184,0.05683141990922164,0.6522221004452249,0.7129097129420346,0.4896937423365212,0.28723045993947455,0.308611224329303,-0.7438312661104706,0.8025047929491821,-0.8664563681894778,0.5341997101629806
BNK.PA,-0.4455120816417353,0.02416790572318635,0.03481386434503824,0.7971717012824993,-0.40200042097154376,0.6353453447930736,1.0,0.9860251096760009,0.3801490162206932,0.11446574881774253,0.17443517110056528,0.1378631965044464,0.17885117374134477,0.06622094787546251,0.30645104471766843,-0.252442591177808,0.31684231395102225,-0.050497696827688114,0.6904905644859665,0.329257831496883,0.9357275706789175,0.21063442891010276,-0.08829125430314554,-0.13539670339889223,0.19235026462921118,0.21044977599349507,-0.05340541135006601,-0.03819229838705054,-0.23731008166494758,0.7489354850033167,-0.10711405911196714,0.25307262705432526,0.004173892794298719,0.6472627738336989,0.16624327916257609,0.3172101526389023,0.6671137666026076,0.1729911636256601,0.31595725845613787,-0.18840743222249332,-0.26136665487202776,0.15807330918526866,0.08730089159356287,0.009928830190634721,0.5034745377952854,0.6264847823825471,0.1551518849897669,-0.04960649105134341,0.5465455156853746,0.5675504367516212,0.40048349473489214,-0.14983739159116574,0.6308453785466207,0.1756236543802053,0.6288499947306215,-0.028630877912109373,-0.15028353206200523,0.16634262987914986,0.16250123522784132,0.7717606839383168,0.9486479794015434,0.5756816458686945,0.1106416861724208,0.539335321343499,0.051690270824695794,0.5515775884608939,0.8742956691341626,-0.28639817040192594,0.04119986862797589,-0.24448934741289363,0.17460715757141057,0.2984392883811243,0.6778825323112715,-0.027627289494272726,-0.44404091593645495,-0.243786634044304,0.5660565219196212,0.8995485837055754,0.32878488476504303,-0.7534561094473771,0.9060933081939203,0.8086047697768072,-0.20077529080503045,0.5079324271831285,-0.11482175641239036,0.5723455225353992,-0.010847368136244286,-0.04239271018618715,0.296826914961662,0.06859186321678018,0.17866798927605085,0.30263718932504097,-0.0278836060573234,0.8640785137498382,0.45989758329378566,-0.37540315183918294,0.2284146012475202,-0.438965233647129,-0.08627612703316533,-0.3030054334810325,0.40840480790555994,0.29741144067114866,0.12470814271305054,0.4346182047023725,-0.002856063603501797,-0.07374022536537563,0.19772471130127914,-0.09467448236775532,-0.7805332835178134,0.35935510603341064,0.22199760863974,0.6471905539509224,-0.10337771925330913,0.31245192476089273,0.9200244721564038,-0.043878395140604064,0.29915074347274506,-0.20421415093762016,0.847575818531868,-0.14532764888649846,0.4219404605085518,-0.08291483077781421,0.019423258848218397,,-0.16309534300928596,0.1817533428497018,0.29748194679908807,0.3642024817653067,0.31404313494563046,0.13939474449855183,0.08860951365478673,0.7624918450708753,-0.06572608261610388,0.14850215355769492,0.062449525507878884,0.8383174984964336,-0.19352150227267856,0.4364021352205825,0.008705330356749365,0.6865528753666079,0.4998528137524673,-0.17080781748761767,-0.4430928159202133,0.5029719932308885,0.5575701635719722,0.4382488113077957,-0.1722077095083249,0.26577153370345025,0.9106772241288078,0.28258309316176006,0.08374459910381407,0.35668873053013067,0.8144503383592333,-0.24788979303400693,0.14375333839534699,0.3020014393184601,0.3295367188760051,0.6417916162974683,-0.2952336966929584,-0.19110085074618272,-0.16808461267205396,0.15642954818451985,0.32173578078710835,0.018267925873830356,-0.08253680652117201,-0.476826902354018,-0.6296081511425413,0.09061521005891209,0.5354697040021884,0.5893108603484917,-0.018809936164003553,-0.037590055369988676,-0.16007008964030828,-0.13949045311254843,-0.03346790281309199,0.38872458061379667,0.42090245902850254,0.14634258362950336,0.019689788313242945,0.08341810223026545,0.3789775039078407
